name,logrank_p_value,FDR,Bonferroni
FEZ2,0.004109664817604938,0.0587604107796305,1.0
FEZF1,1.0,1.0,1.0
CEACAM4,0.6589589885770142,1.0,1.0
CX3CR1,0.7803365273810983,1.0,1.0
ARF6,0.08874463675900894,0.3527729557929442,1.0
C1orf220,0.9193173194483523,1.0,1.0
FEZF1-AS1,0.30706075732514415,0.7339176550919705,1.0
FHL2,0.03223340803058169,0.1946407760500008,1.0
FEZF2,1.0,1.0,1.0
CEACAM5,0.4882905233374195,0.9539273440227551,1.0
FFAR1,1.0,1.0,1.0
CXADR,0.86676478791085,1.0,1.0
ARFGAP1,0.006798888442408713,0.0784578640029492,1.0
C1orf226,0.6304199735084994,1.0,1.0
FHL3,9.946987820866897e-05,0.010235179184591667,1.0
CXADRP2,0.5608423960391894,1.0,1.0
CEACAM6,0.5260672031021218,0.9923241199738273,1.0
FFAR2,0.22045644721749477,0.6060846509636462,1.0
CEACAM7,1.0,1.0,1.0
ARFGAP2,0.08812274436011946,0.3515846939231626,1.0
C1orf228,0.9949714626942041,1.0,1.0
FHL5,0.050983604126986076,0.25381156385542414,1.0
CXADRP3,0.11063301511533019,0.40054612355977753,1.0
FFAR3,3.181608529204943e-05,0.007235416637967793,0.8393083300042641
CEACAM8,0.9546599865782098,1.0,1.0
ARFGAP3,0.021491889954488377,0.15364662791311745,1.0
C1orf229,0.18171991348255762,0.5394430460583601,1.0
CXCL1,0.003416962273486782,0.05305756124205748,1.0
FHOD1,0.8401499375401906,1.0,1.0
FFAR4,0.21662583348847325,0.6005874395613163,1.0
CEBPA,0.8831480733857514,1.0,1.0
