name,logrank_p_value,FDR,Bonferroni
C1QTNF7,0.046278314702586115,0.13617208493021918,1.0
CXCR3,0.018544242658864014,0.08394030997543053,1.0
AAMP,0.0007979289726364542,0.01856815468131888,1.0
ARHGEF7-AS2,0.41288449230763047,0.4544432117343196,1.0
EIF1AX,0.00789726740985342,0.05340944468532136,1.0
CENPA,0.00012619978730521504,0.009089027613458315,1.0
C1QTNF8,0.282347908935657,0.37113978359473454,1.0
CXCR4,0.4197052042481296,0.4583997904014545,1.0
AANAT,0.2197068260118418,0.3238280401391724,1.0
ARHGEF9,0.4056441852213102,0.45029385183217746,1.0
CENPB,0.029923647887120527,0.1084091915552357,1.0
C1QTNF9,0.25675493379108627,0.35220525065735087,1.0
EIF1AY,0.37620903418690954,0.4343394700004722,1.0
CXCR5,0.24276895268371082,0.3414117193385755,1.0
AAR2,0.003963293938052288,0.03735959100803426,1.0
ARID1A,0.14153042885366604,0.25379905870304137,1.0
EIF1B,0.000282734418586773,0.0127446607326751,1.0
CXCR6,0.06457417662843931,0.1639502350868976,1.0
AARD,0.36903356192850034,0.43016911091335064,1.0
ARID1B,0.3153432991487699,0.394028742219137,1.0
C1QTNF9B-AS1,0.1128072655429678,0.2245372225161431,1.0
CENPBD1P1,0.0011997263733946758,0.02195508151107388,1.0
EIF1B-AS1,0.2922359284007857,0.3784198032351744,1.0
CXorf21,0.17691701405202814,0.28834957882697854,1.0
ARID2,0.07319693398900858,0.17606172826592095,1.0
EIF2A,0.05085134064997781,0.1433130592053052,1.0
CXorf23,0.1897983254417711,0.29937687934606166,1.0
AARS2,0.29576872937447796,0.3806907125644829,1.0
ARID3A,0.05634240483414878,0.15178052336497985,1.0
CENPE,0.00729879939321077,0.05137782742752795,1.0
C1RL,0.05005522940225242,0.14226440819367442,1.0
EIF2AK1,0.09097429037731221,0.1994344307714061,1.0
AARSD1,0.34310827660393395,0.4138721021539561,1.0
ARID3B,0.02028389199502284,0.08850674149548113,1.0
C1RL-AS1,0.36044913155484315,0.42504684481969,1.0
EIF2AK2,0.26793799756388087,0.3601480451913958,1.0
CENPF,0.010881292446302966,0.0632107512210066,1.0
AASDH,0.21817365090718266,0.3225705870463461,1.0
C1S,0.03014740465033688,0.1087139794864902,1.0
EIF2AK3,0.47157429848765176,0.4853704489334933,1.0
CENPH,0.0001208740777229674,0.00888079138536205,1.0
CXorf40A,0.1474666724095887,0.2595394945167823,1.0
ARID3C,0.24985430717424206,0.3469595444047271,1.0
C2,0.1344731406979306,0.24667455973339555,1.0
AASDHPPT,0.30871181418327753,0.38913586693898705,1.0
CENPI,0.05161528132692438,0.14466581294481903,1.0
CXorf40B,0.07777163005397977,0.1821699248108919,1.0
EIF2B1,0.0011168024127441109,0.021426407238086455,1.0
C2-AS1,0.2569869660710866,0.352418772333154,1.0
AASS,0.05110608650026724,0.14382473934076845,1.0
CENPJ,0.06284313947835174,0.1612642160653254,1.0
