mirna_name,P-value,FDR,Bonferroni,A,B,observed_ratio,C,D,expected_ratio,foldchange_enrichment
hsa-let-7a-2-3p,1.0,1.0,1.0,0,4,0.0,540,26380,0.02047005307050796,0.0
hsa-let-7a-3p,0.23379489203506448,1.0,1.0,1,4,0.25,1699,26380,0.06440485216072782,3.8816951147733962
hsa-let-7a-5p,0.6101436960117873,1.0,1.0,2,4,0.5,11889,26380,0.4506823351023503,1.109428883842207
hsa-let-7b-3p,0.2819193807258306,1.0,1.0,1,4,0.25,2096,26380,0.07945413191811979,3.146469465648855
hsa-let-7b-5p,0.22762579723665263,1.0,1.0,3,4,0.75,11594,26380,0.43949962092494316,1.7064861135069862
hsa-let-7c-3p,1.0,1.0,1.0,0,4,0.0,204,26380,0.007733131159969674,0.0
hsa-let-7c-5p,0.516996777404037,1.0,1.0,2,4,0.5,10433,26380,0.39548900682335103,1.2642576440141857
hsa-let-7d-3p,0.11548817992869297,1.0,1.0,1,4,0.25,797,26380,0.030212282031842303,8.274780426599749
hsa-let-7d-5p,0.5477942476447684,1.0,1.0,2,4,0.5,10905,26380,0.4133813495072024,1.2095369096744613
hsa-let-7e-3p,1.0,1.0,1.0,0,4,0.0,562,26380,0.02130401819560273,0.0
hsa-let-7e-5p,0.5361726464823682,1.0,1.0,2,4,0.5,10726,26380,0.4065959059893859,1.2297221704269998
hsa-let-7f-1-3p,0.12375732590393364,1.0,1.0,1,4,0.25,857,26380,0.032486732373009856,7.695449241540256
hsa-let-7f-2-3p,0.3753912792549091,1.0,1.0,1,4,0.25,2928,26380,0.1109931766489765,2.252390710382514
hsa-let-7f-5p,0.4769711566876171,1.0,1.0,2,4,0.5,9829,26380,0.372592873388931,1.341947298809645
hsa-let-7g-3p,0.046287334592075936,0.8758987930500522,1.0,2,4,0.5,2471,26380,0.09366944655041698,5.337919870497775
hsa-let-7g-5p,0.530105792019556,1.0,1.0,2,4,0.5,10633,26380,0.4030705079605762,1.2404777579234458
hsa-let-7i-3p,0.2755105030472676,1.0,1.0,1,4,0.25,2042,26380,0.077407126611069,3.229676787463271
hsa-let-7i-5p,0.5515434852128167,1.0,1.0,2,4,0.5,10963,26380,0.4155799848369977,1.2031378272370703
hsa-miR-1-3p,0.6777562809987473,1.0,1.0,1,4,0.25,6504,26380,0.24655041698256255,1.013991389913899
hsa-miR-100-3p,1.0,1.0,1.0,0,4,0.0,842,26380,0.03191811978771797,0.0
hsa-miR-100-5p,1.0,1.0,1.0,0,4,0.0,1069,26380,0.04052312357846854,0.0
hsa-miR-101-2-5p,1.0,1.0,1.0,0,4,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-101-3p,0.3035734293489784,1.0,1.0,2,4,0.5,7240,26380,0.2744503411675512,1.8218232044198894
hsa-miR-101-5p,1.0,1.0,1.0,0,4,0.0,787,26380,0.029833206974981045,0.0
hsa-miR-10393-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-10394-3p,1.0,1.0,1.0,0,4,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-10395-3p,1.0,1.0,1.0,0,4,0.0,16,26380,0.0006065200909780137,0.0
hsa-miR-10399-3p,1.0,1.0,1.0,0,4,0.0,136,26380,0.005155420773313116,0.0
hsa-miR-10399-5p,1.0,1.0,1.0,0,4,0.0,279,26380,0.010576194086429113,0.0
hsa-miR-103a-1-5p,0.06924421470118688,0.996517680260492,1.0,1,4,0.25,469,26380,0.017778620166793026,14.061833688699359
hsa-miR-103a-2-5p,1.0,1.0,1.0,0,4,0.0,1061,26380,0.04021986353297953,0.0
hsa-miR-103a-3p,0.4631342726028731,1.0,1.0,2,4,0.5,9622,26380,0.36474601971190296,1.3708168779879444
hsa-miR-103b,1.0,1.0,1.0,0,4,0.0,947,26380,0.03589840788476118,0.0
hsa-miR-10401-3p,1.0,1.0,1.0,0,4,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-105-3p,1.0,1.0,1.0,0,4,0.0,456,26380,0.01728582259287339,0.0
hsa-miR-105-5p,0.1159030217046126,1.0,1.0,1,4,0.25,800,26380,0.030326004548900682,8.24375
hsa-miR-10522-5p,1.0,1.0,1.0,0,4,0.0,138,26380,0.005231235784685368,0.0
hsa-miR-10527-5p,1.0,1.0,1.0,0,4,0.0,39,26380,0.0014783927217589083,0.0
hsa-miR-106a-3p,1.0,1.0,1.0,0,4,0.0,351,26380,0.013305534495830175,0.0
hsa-miR-106a-5p,0.10550377833350408,1.0,1.0,3,4,0.75,8625,26380,0.3269522365428355,2.293913043478261
hsa-miR-106b-3p,1.0,1.0,1.0,0,4,0.0,1056,26380,0.0400303260045489,0.0
hsa-miR-106b-5p,0.12326318531487902,1.0,1.0,3,4,0.75,9144,26380,0.3466262319939348,2.163713910761155
hsa-miR-107,0.4106872698531395,1.0,1.0,2,4,0.5,8842,26380,0.3351781652767248,1.4917439493327302
hsa-miR-10a-3p,1.0,1.0,1.0,0,4,0.0,256,26380,0.009704321455648219,0.0
hsa-miR-10a-5p,0.08707938344726296,1.0,1.0,2,4,0.5,3483,26380,0.13203184230477635,3.786965259833477
hsa-miR-10b-3p,1.0,1.0,1.0,0,4,0.0,38,26380,0.0014404852160727823,0.0
hsa-miR-10b-5p,0.41925326143930614,1.0,1.0,1,4,0.25,3351,26380,0.12702805155420774,1.9680692330647567
hsa-miR-1179,1.0,1.0,1.0,0,4,0.0,421,26380,0.015959059893858984,0.0
hsa-miR-1180-3p,1.0,1.0,1.0,0,4,0.0,1552,26380,0.05883244882486732,0.0
hsa-miR-1182,1.0,1.0,1.0,0,4,0.0,85,26380,0.0032221379833206974,0.0
hsa-miR-1185-1-3p,1.0,1.0,1.0,0,4,0.0,189,26380,0.007164518574677786,0.0
hsa-miR-1185-2-3p,1.0,1.0,1.0,0,4,0.0,17,26380,0.0006444275966641395,0.0
hsa-miR-1185-5p,1.0,1.0,1.0,0,4,0.0,430,26380,0.016300227445034118,0.0
hsa-miR-1197,1.0,1.0,1.0,0,4,0.0,363,26380,0.013760424564063685,0.0
hsa-miR-12135,1.0,1.0,1.0,0,4,0.0,29,26380,0.0010993176648976498,0.0
hsa-miR-12136,1.0,1.0,1.0,0,4,0.0,16,26380,0.0006065200909780137,0.0
hsa-miR-122-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-122-5p,0.05239768412470103,0.9110286080186807,1.0,2,4,0.5,2641,26380,0.10011372251705838,4.994320333207118
hsa-miR-1224-3p,1.0,1.0,1.0,0,4,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-1224-5p,1.0,1.0,1.0,0,4,0.0,217,26380,0.00822592873388931,0.0
hsa-miR-1225-3p,1.0,1.0,1.0,0,4,0.0,286,26380,0.010841546626231994,0.0
hsa-miR-1225-5p,0.013001375807869614,0.656347246303,1.0,2,4,0.5,1269,26380,0.048104624715693704,10.394011032308905
hsa-miR-1226-3p,1.0,1.0,1.0,0,4,0.0,313,26380,0.011865049279757392,0.0
hsa-miR-1226-5p,1.0,1.0,1.0,0,4,0.0,225,26380,0.008529188779378317,0.0
hsa-miR-1229-3p,1.0,1.0,1.0,0,4,0.0,28,26380,0.0010614101592115238,0.0
hsa-miR-122b-5p,1.0,1.0,1.0,0,4,0.0,44,26380,0.0016679302501895375,0.0
hsa-miR-1234-3p,1.0,1.0,1.0,0,4,0.0,140,26380,0.00530705079605762,0.0
hsa-miR-1236-3p,1.0,1.0,1.0,0,4,0.0,91,26380,0.0034495830174374525,0.0
hsa-miR-1237-3p,1.0,1.0,1.0,0,4,0.0,18,26380,0.0006823351023502654,0.0
hsa-miR-124-3p,0.32922612175708443,1.0,1.0,2,4,0.5,7628,26380,0.289158453373768,1.7291557420031463
hsa-miR-124-5p,1.0,1.0,1.0,0,4,0.0,661,26380,0.025056861258529187,0.0
hsa-miR-1244,1.0,1.0,1.0,0,4,0.0,40,26380,0.001516300227445034,0.0
hsa-miR-1246,1.0,1.0,1.0,0,4,0.0,457,26380,0.017323730098559514,0.0
hsa-miR-1247-5p,1.0,1.0,1.0,0,4,0.0,49,26380,0.0018574677786201668,0.0
hsa-miR-1248,1.0,1.0,1.0,0,4,0.0,58,26380,0.0021986353297952996,0.0
hsa-miR-1249-3p,1.0,1.0,1.0,0,4,0.0,235,26380,0.008908263836239575,0.0
hsa-miR-1250-5p,0.01702537580700519,0.6623846149003697,1.0,1,4,0.25,113,26380,0.004283548142532221,58.362831858407084
hsa-miR-1251-5p,1.0,1.0,1.0,0,4,0.0,87,26380,0.0032979529946929494,0.0
hsa-miR-1252-5p,1.0,1.0,1.0,0,4,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-1255a,1.0,1.0,1.0,0,4,0.0,388,26380,0.01470811220621683,0.0
hsa-miR-125a-3p,1.0,1.0,1.0,0,4,0.0,2414,26380,0.09150871872630781,0.0
hsa-miR-125a-5p,0.022256388973145153,0.6641426816436155,1.0,2,4,0.5,1678,26380,0.06360879454131918,7.860548271752086
hsa-miR-125b-1-3p,1.0,1.0,1.0,0,4,0.0,1937,26380,0.07342683851402577,0.0
hsa-miR-125b-2-3p,0.13863110954894417,1.0,1.0,1,4,0.25,966,26380,0.036618650492797576,6.8271221532091095
hsa-miR-125b-5p,0.25444588423027,1.0,1.0,1,4,0.25,1867,26380,0.07077331311599697,3.5324049276914837
hsa-miR-126-3p,1.0,1.0,1.0,0,4,0.0,1163,26380,0.04408642911296437,0.0
hsa-miR-126-5p,0.010742614040269662,0.656347246303,1.0,2,4,0.5,1150,26380,0.04359363153904473,11.469565217391304
hsa-miR-1260a,1.0,1.0,1.0,0,4,0.0,105,26380,0.003980288097043215,0.0
hsa-miR-1260b,1.0,1.0,1.0,0,4,0.0,154,26380,0.005837755875663381,0.0
hsa-miR-1262,1.0,1.0,1.0,0,4,0.0,102,26380,0.003866565579984837,0.0
hsa-miR-1263,1.0,1.0,1.0,0,4,0.0,36,26380,0.0013646702047005307,0.0
hsa-miR-1264,1.0,1.0,1.0,0,4,0.0,375,26380,0.014215314632297195,0.0
hsa-miR-1266-5p,1.0,1.0,1.0,0,4,0.0,988,26380,0.03745261561789234,0.0
hsa-miR-1267,1.0,1.0,1.0,0,4,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-1268a,1.0,1.0,1.0,0,4,0.0,137,26380,0.005193328278999242,0.0
hsa-miR-1268b,1.0,1.0,1.0,0,4,0.0,125,26380,0.0047384382107657315,0.0
hsa-miR-1269a,1.0,1.0,1.0,0,4,0.0,642,26380,0.024336618650492796,0.0
hsa-miR-1269b,1.0,1.0,1.0,0,4,0.0,491,26380,0.018612585291887793,0.0
hsa-miR-127-3p,1.0,1.0,1.0,0,4,0.0,457,26380,0.017323730098559514,0.0
hsa-miR-127-5p,1.0,1.0,1.0,0,4,0.0,1349,26380,0.05113722517058378,0.0
hsa-miR-1270,0.010311536687406034,0.656347246303,1.0,2,4,0.5,1126,26380,0.04268385140257771,11.714031971580818
hsa-miR-1271-3p,0.004338488650992874,0.656347246303,1.0,2,4,0.5,723,26380,0.02740712661106899,18.243430152143844
hsa-miR-1271-5p,0.40150039363608525,1.0,1.0,1,4,0.25,3177,26380,0.12043214556482183,2.075857727415801
hsa-miR-1273h-3p,1.0,1.0,1.0,0,4,0.0,102,26380,0.003866565579984837,0.0
hsa-miR-1273h-5p,1.0,1.0,1.0,0,4,0.0,921,26380,0.034912812736921914,0.0
hsa-miR-1275,0.12636376023884724,1.0,1.0,1,4,0.25,876,26380,0.033206974981046244,7.5285388127853885
hsa-miR-1276,1.0,1.0,1.0,0,4,0.0,177,26380,0.006709628506444276,0.0
hsa-miR-1277-3p,1.0,1.0,1.0,0,4,0.0,79,26380,0.002994692949203942,0.0
hsa-miR-1277-5p,1.0,1.0,1.0,0,4,0.0,29,26380,0.0010993176648976498,0.0
hsa-miR-1278,1.0,1.0,1.0,0,4,0.0,9,26380,0.0003411675511751327,0.0
hsa-miR-128-1-5p,1.0,1.0,1.0,0,4,0.0,1730,26380,0.06557998483699773,0.0
hsa-miR-128-2-5p,1.0,1.0,1.0,0,4,0.0,35,26380,0.001326762699014405,0.0
hsa-miR-128-3p,0.01650646238370315,0.6623846149003697,1.0,3,4,0.75,4426,26380,0.167778620166793,4.470176231360145
hsa-miR-1282,1.0,1.0,1.0,0,4,0.0,60,26380,0.002274450341167551,0.0
hsa-miR-1283,1.0,1.0,1.0,0,4,0.0,152,26380,0.005761940864291129,0.0
hsa-miR-1284,1.0,1.0,1.0,0,4,0.0,214,26380,0.008112206216830932,0.0
hsa-miR-1285-3p,1.0,1.0,1.0,0,4,0.0,3401,26380,0.12892342683851402,0.0
hsa-miR-1285-5p,1.0,1.0,1.0,0,4,0.0,243,26380,0.009211523881728582,0.0
hsa-miR-1286,1.0,1.0,1.0,0,4,0.0,99,26380,0.0037528430629264592,0.0
hsa-miR-1287-3p,1.0,1.0,1.0,0,4,0.0,255,26380,0.009666413949962092,0.0
hsa-miR-1287-5p,1.0,1.0,1.0,0,4,0.0,1366,26380,0.051781652767247915,0.0
hsa-miR-1288-3p,1.0,1.0,1.0,0,4,0.0,13,26380,0.0004927975739196361,0.0
hsa-miR-129-1-3p,1.0,1.0,1.0,0,4,0.0,634,26380,0.02403335860500379,0.0
hsa-miR-129-2-3p,0.33099936581404055,1.0,1.0,1,4,0.25,2522,26380,0.0956027293404094,2.6149881046788264
hsa-miR-129-5p,0.05290033089286853,0.9110286080186807,1.0,1,4,0.25,356,26380,0.013495072024260804,18.525280898876403
hsa-miR-1290,0.11728477380751087,1.0,1.0,1,4,0.25,810,26380,0.03070507960576194,8.141975308641975
hsa-miR-1291,1.0,1.0,1.0,0,4,0.0,56,26380,0.0021228203184230476,0.0
hsa-miR-1292-5p,1.0,1.0,1.0,0,4,0.0,525,26380,0.01990144048521607,0.0
hsa-miR-1293,1.0,1.0,1.0,0,4,0.0,392,26380,0.014859742228961335,0.0
hsa-miR-1294,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-1295a,1.0,1.0,1.0,0,4,0.0,54,26380,0.002047005307050796,0.0
hsa-miR-1296-3p,1.0,1.0,1.0,0,4,0.0,105,26380,0.003980288097043215,0.0
hsa-miR-1296-5p,0.2134779893073449,1.0,1.0,1,4,0.25,1537,26380,0.058263836239575435,4.290826284970723
hsa-miR-1297,1.0,1.0,1.0,0,4,0.0,285,26380,0.010803639120545869,0.0
hsa-miR-1298-5p,1.0,1.0,1.0,0,4,0.0,300,26380,0.011372251705837756,0.0
hsa-miR-1299,1.0,1.0,1.0,0,4,0.0,407,26380,0.015428354814253222,0.0
hsa-miR-1301-3p,0.09668321668097235,1.0,1.0,2,4,0.5,3691,26380,0.13991660348749052,3.573557301544297
hsa-miR-1302,1.0,1.0,1.0,0,4,0.0,65,26380,0.0024639878695981803,0.0
hsa-miR-1303,1.0,1.0,1.0,0,4,0.0,476,26380,0.018043972706595905,0.0
hsa-miR-1304-3p,1.0,1.0,1.0,0,4,0.0,1314,26380,0.049810462471569374,0.0
hsa-miR-1304-5p,1.0,1.0,1.0,0,4,0.0,251,26380,0.00951478392721759,0.0
hsa-miR-1305,1.0,1.0,1.0,0,4,0.0,112,26380,0.004245640636846095,0.0
hsa-miR-1306-3p,1.0,1.0,1.0,0,4,0.0,113,26380,0.004283548142532221,0.0
hsa-miR-1306-5p,1.0,1.0,1.0,0,4,0.0,192,26380,0.007278241091736163,0.0
hsa-miR-1307-3p,1.0,1.0,1.0,0,4,0.0,590,26380,0.022365428354814254,0.0
hsa-miR-1307-5p,1.0,1.0,1.0,0,4,0.0,480,26380,0.01819560272934041,0.0
hsa-miR-130a-3p,0.19100199377175653,1.0,1.0,2,4,0.5,5450,26380,0.2065959059893859,2.420183486238532
hsa-miR-130a-5p,1.0,1.0,1.0,0,4,0.0,155,26380,0.005875663381349507,0.0
hsa-miR-130b-3p,0.25101036321942216,1.0,1.0,2,4,0.5,6427,26380,0.24363153904473087,2.0522794460868212
hsa-miR-130b-5p,0.23068554975055242,1.0,1.0,1,4,0.25,1674,26380,0.06345716451857468,3.9396654719235364
hsa-miR-132-3p,0.3932029684939881,1.0,1.0,1,4,0.25,3097,26380,0.11739954510993177,2.129480142072974
hsa-miR-132-5p,1.0,1.0,1.0,0,4,0.0,350,26380,0.013267626990144048,0.0
hsa-miR-1323,1.0,1.0,1.0,0,4,0.0,72,26380,0.0027293404094010615,0.0
hsa-miR-133a-3p,0.019140951876006285,0.6623846149003697,1.0,2,4,0.5,1551,26380,0.0587945413191812,8.504190844616376
hsa-miR-133a-5p,0.0409060906902436,0.8248277303114693,1.0,1,4,0.25,274,26380,0.010386656557998484,24.06934306569343
hsa-miR-133b,0.13114986026747752,1.0,1.0,1,4,0.25,911,26380,0.034533737680060655,7.239297475301865
hsa-miR-134-3p,1.0,1.0,1.0,0,4,0.0,11,26380,0.00041698256254738437,0.0
hsa-miR-134-5p,1.0,1.0,1.0,0,4,0.0,906,26380,0.03434420015163002,0.0
hsa-miR-1343-3p,1.0,1.0,1.0,0,4,0.0,1334,26380,0.05056861258529189,0.0
hsa-miR-135a-2-3p,0.1387666834673279,1.0,1.0,1,4,0.25,967,26380,0.0366565579984837,6.820062047569804
hsa-miR-135a-3p,1.0,1.0,1.0,0,4,0.0,22,26380,0.0008339651250947687,0.0
hsa-miR-135a-5p,1.0,1.0,1.0,0,4,0.0,623,26380,0.023616376042456408,0.0
hsa-miR-135b-3p,1.0,1.0,1.0,0,4,0.0,1895,26380,0.0718347232752085,0.0
hsa-miR-135b-5p,1.0,1.0,1.0,0,4,0.0,2147,26380,0.08138741470811221,0.0
hsa-miR-136-3p,1.0,1.0,1.0,0,4,0.0,687,26380,0.026042456406368462,0.0
hsa-miR-136-5p,1.0,1.0,1.0,0,4,0.0,308,26380,0.011675511751326762,0.0
hsa-miR-137-3p,1.0,1.0,1.0,0,4,0.0,346,26380,0.013115996967399545,0.0
hsa-miR-137-5p,1.0,1.0,1.0,0,4,0.0,72,26380,0.0027293404094010615,0.0
hsa-miR-138-1-3p,0.045014417377348216,0.8758987930500522,1.0,1,4,0.25,302,26380,0.011448066717210008,21.83774834437086
hsa-miR-138-2-3p,1.0,1.0,1.0,0,4,0.0,630,26380,0.023881728582259287,0.0
hsa-miR-138-5p,0.10768665314762356,1.0,1.0,2,4,0.5,3920,26380,0.14859742228961334,3.364795918367347
hsa-miR-139-3p,0.15892222799310324,1.0,1.0,1,4,0.25,1117,26380,0.04234268385140258,5.90420769919427
hsa-miR-139-5p,0.08784037597377257,1.0,1.0,3,4,0.75,8057,26380,0.305420773313116,2.455628645897977
hsa-miR-140-3p,0.29250623855039154,1.0,1.0,1,4,0.25,2186,26380,0.08286580742987111,3.0169258920402564
hsa-miR-140-5p,0.28132775923645326,1.0,1.0,1,4,0.25,2091,26380,0.07926459438968916,3.1539933046389286
hsa-miR-141-3p,0.27109453436815395,1.0,1.0,1,4,0.25,2005,26380,0.07600454890068234,3.2892768079800496
hsa-miR-141-5p,1.0,1.0,1.0,0,4,0.0,2963,26380,0.11231993934799091,0.0
hsa-miR-142-3p,0.035456802203995184,0.7391841815409166,1.0,2,4,0.5,2144,26380,0.08127369219105383,6.15205223880597
hsa-miR-142-5p,0.020032446739004024,0.6623846149003697,1.0,3,4,0.75,4737,26380,0.17956785443517817,4.176694110196327
hsa-miR-143-3p,0.2996149154456222,1.0,1.0,1,4,0.25,2247,26380,0.0851781652767248,2.935024477080552
hsa-miR-143-5p,1.0,1.0,1.0,0,4,0.0,599,26380,0.022706595905989387,0.0
hsa-miR-144-3p,1.0,1.0,1.0,0,4,0.0,155,26380,0.005875663381349507,0.0
hsa-miR-144-5p,0.09610654099878949,1.0,1.0,1,4,0.25,658,26380,0.024943138741470812,10.022796352583587
hsa-miR-145-3p,0.38702856469763547,1.0,1.0,1,4,0.25,3038,26380,0.11516300227445034,2.1708360763660304
hsa-miR-145-5p,1.0,1.0,1.0,0,4,0.0,1323,26380,0.0501516300227445,0.0
hsa-miR-1468-3p,1.0,1.0,1.0,0,4,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-1468-5p,1.0,1.0,1.0,0,4,0.0,199,26380,0.0075435936315390445,0.0
hsa-miR-146a-3p,1.0,1.0,1.0,0,4,0.0,103,26380,0.003904473085670963,0.0
hsa-miR-146a-5p,0.1565077406288791,1.0,1.0,2,4,0.5,4850,26380,0.18385140257771038,2.7195876288659795
hsa-miR-146b-3p,0.00635362852990664,0.656347246303,1.0,1,4,0.25,42,26380,0.001592115238817286,157.02380952380952
hsa-miR-146b-5p,0.07122529044351003,0.9979548505002314,1.0,2,4,0.5,3119,26380,0.11823351023502654,4.228919525488939
hsa-miR-147a,0.3468961411775882,1.0,1.0,1,4,0.25,2665,26380,0.1010235026535254,2.474671669793621
hsa-miR-147b-3p,0.2749149261963919,1.0,1.0,1,4,0.25,2037,26380,0.07721758908263836,3.237604320078547
hsa-miR-148a-3p,0.6397319959696769,1.0,1.0,1,4,0.25,5942,26380,0.22524639878695982,1.1098956580276
hsa-miR-148a-5p,0.28097261091281356,1.0,1.0,1,4,0.25,2088,26380,0.07915087187263078,3.158524904214559
hsa-miR-148b-3p,0.6446427165656146,1.0,1.0,1,4,0.25,6012,26380,0.22789992418498864,1.0969727212242182
hsa-miR-148b-5p,0.017560365765232767,0.6623846149003697,1.0,3,4,0.75,4523,26380,0.17145564821834725,4.374309086889233
hsa-miR-149-3p,1.0,1.0,1.0,0,4,0.0,21,26380,0.000796057619408643,0.0
hsa-miR-149-5p,0.23973839795480076,1.0,1.0,1,4,0.25,1747,26380,0.06622441243366187,3.7750429307384086
hsa-miR-150-3p,1.0,1.0,1.0,0,4,0.0,200,26380,0.0075815011372251705,0.0
hsa-miR-150-5p,1.0,1.0,1.0,0,4,0.0,870,26380,0.032979529946929494,0.0
hsa-miR-151a-3p,0.3220937590447143,1.0,1.0,1,4,0.25,2443,26380,0.09260803639120546,2.699549733933688
hsa-miR-151a-5p,1.0,1.0,1.0,0,4,0.0,2923,26380,0.11080363912054587,0.0
hsa-miR-151b,0.2826288442659239,1.0,1.0,1,4,0.25,2102,26380,0.07968157695223654,3.137488106565176
hsa-miR-152-3p,0.4342378730989029,1.0,1.0,1,4,0.25,3501,26380,0.1327141774071266,1.8837475007140818
hsa-miR-152-5p,0.07354753425978704,0.9979548505002314,1.0,1,4,0.25,499,26380,0.0189158453373768,13.216432865731463
hsa-miR-153-3p,1.0,1.0,1.0,0,4,0.0,867,26380,0.032865807429871115,0.0
hsa-miR-153-5p,0.029688089851490528,0.6998092311948851,1.0,1,4,0.25,198,26380,0.0075056861258529185,33.30808080808081
hsa-miR-1537-3p,1.0,1.0,1.0,0,4,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-1537-5p,1.0,1.0,1.0,0,4,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-154-3p,1.0,1.0,1.0,0,4,0.0,386,26380,0.014632297194844579,0.0
hsa-miR-154-5p,1.0,1.0,1.0,0,4,0.0,346,26380,0.013115996967399545,0.0
hsa-miR-155-3p,1.0,1.0,1.0,0,4,0.0,109,26380,0.004131918119787718,0.0
hsa-miR-155-5p,0.01602095072711141,0.6623846149003697,1.0,3,4,0.75,4380,26380,0.16603487490523122,4.517123287671233
hsa-miR-15a-3p,1.0,1.0,1.0,0,4,0.0,1523,26380,0.057733131159969676,0.0
hsa-miR-15a-5p,0.21480498448392876,1.0,1.0,3,4,0.75,11330,26380,0.4294920394238059,1.7462488967343335
hsa-miR-15b-3p,0.19331320614168587,1.0,1.0,2,4,0.5,5489,26380,0.2080742987111448,2.402987793769357
hsa-miR-15b-5p,0.14513279571714494,1.0,1.0,3,4,0.75,9729,26380,0.36880212282031843,2.0336108541473945
hsa-miR-16-1-3p,0.2351600125586924,1.0,1.0,1,4,0.25,1710,26380,0.06482183472327521,3.8567251461988303
hsa-miR-16-2-3p,1.0,1.0,1.0,0,4,0.0,874,26380,0.033131159969673994,0.0
hsa-miR-16-5p,0.4758367124144492,1.0,1.0,2,4,0.5,9812,26380,0.3719484457922669,1.3442723196086424
hsa-miR-17-3p,0.3742185056689677,1.0,1.0,1,4,0.25,2917,26380,0.11057619408642912,2.2608844703462463
hsa-miR-17-5p,0.15791995362871525,1.0,1.0,3,4,0.75,10049,26380,0.3809325246398787,1.9688526221514577
hsa-miR-181a-2-3p,1.0,1.0,1.0,0,4,0.0,1697,26380,0.06432903714935558,0.0
hsa-miR-181a-3p,1.0,1.0,1.0,0,4,0.0,930,26380,0.035253980288097043,0.0
hsa-miR-181a-5p,0.2879970575963275,1.0,1.0,2,4,0.5,7002,26380,0.2654283548142532,1.8837475007140818
hsa-miR-181b-2-3p,1.0,1.0,1.0,0,4,0.0,91,26380,0.0034495830174374525,0.0
hsa-miR-181b-3p,0.12389465187252603,1.0,1.0,1,4,0.25,858,26380,0.032524639878695985,7.6864801864801855
hsa-miR-181b-5p,0.30541457890143026,1.0,1.0,2,4,0.5,7268,26380,0.2755117513267627,1.8148046230049533
hsa-miR-181c-3p,1.0,1.0,1.0,0,4,0.0,530,26380,0.0200909780136467,0.0
hsa-miR-181c-5p,0.3383719726376168,1.0,1.0,1,4,0.25,2588,26380,0.09810462471569371,2.5482998454404946
hsa-miR-181d-5p,0.18446760198949114,1.0,1.0,2,4,0.5,5339,26380,0.20238817285822594,2.470500093650496
hsa-miR-182-3p,0.2752723163524263,1.0,1.0,1,4,0.25,2040,26380,0.07733131159969674,3.232843137254902
hsa-miR-182-5p,0.35331539413327406,1.0,1.0,2,4,0.5,7989,26380,0.30284306292645946,1.6510201527099762
hsa-miR-1827,1.0,1.0,1.0,0,4,0.0,119,26380,0.004510993176648976,0.0
hsa-miR-183-3p,1.0,1.0,1.0,0,4,0.0,2010,26380,0.07619408642911296,0.0
hsa-miR-183-5p,0.06008383959731223,0.9237890338086754,1.0,3,4,0.75,7010,26380,0.2657316148597422,2.8223965763195435
hsa-miR-184,1.0,1.0,1.0,0,4,0.0,380,26380,0.014404852160727824,0.0
hsa-miR-1843,0.24466484860544413,1.0,1.0,1,4,0.25,1787,26380,0.0677407126611069,3.6905428091773924
hsa-miR-185-3p,1.0,1.0,1.0,0,4,0.0,895,26380,0.03392721758908264,0.0
hsa-miR-185-5p,0.12454550132769801,1.0,1.0,2,4,0.5,4255,26380,0.1612964366944655,3.0998824911868392
hsa-miR-186-3p,1.0,1.0,1.0,0,4,0.0,204,26380,0.007733131159969674,0.0
hsa-miR-186-5p,0.07290577202011074,0.9979548505002314,1.0,2,4,0.5,3159,26380,0.11974981046247157,4.175371953149731
hsa-miR-187-3p,1.0,1.0,1.0,0,4,0.0,562,26380,0.02130401819560273,0.0
hsa-miR-187-5p,1.0,1.0,1.0,0,4,0.0,93,26380,0.0035253980288097045,0.0
hsa-miR-188-3p,1.0,1.0,1.0,0,4,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-188-5p,1.0,1.0,1.0,0,4,0.0,731,26380,0.027710386656558,0.0
hsa-miR-18a-3p,1.0,1.0,1.0,0,4,0.0,971,26380,0.036808188021228205,0.0
hsa-miR-18a-5p,0.13849984985424602,1.0,1.0,3,4,0.75,9557,26380,0.3622820318423048,2.0702103170450976
hsa-miR-18b-3p,1.0,1.0,1.0,0,4,0.0,28,26380,0.0010614101592115238,0.0
hsa-miR-18b-5p,0.07464377743578966,0.9979548505002314,1.0,3,4,0.75,7588,26380,0.28764215314632297,2.607406431207169
hsa-miR-1908-5p,1.0,1.0,1.0,0,4,0.0,34,26380,0.001288855193328279,0.0
hsa-miR-1909-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
